,0
91,-0.045430106010485055
92,-0.3756155803149129
93,2.1210073901268522
94,-0.10028426784229313
95,-0.9616319548998908
96,-0.27281941587897424
97,-0.7170233006456423
98,0.9100459187664401
99,-0.19433145101246863
100,-0.6625476885083438
101,-0.6137544174141203
102,0.9738156267780679
103,-0.5375268501258116
104,-0.19409246848925624
105,-0.12087366670721023
106,0.11788250579231739
107,0.099284666585525
108,-0.7942181555784036
109,0.2603483276568691
110,-0.7564156145656581
111,-1.0605584287957424
112,-0.41982744633125
113,-0.6871667819669409
114,-0.7359616049684276
115,-0.3417917375801536
116,-0.3976621938577766
117,-0.6198928364325988
118,-0.3576373500633023
119,0.7304572186797016
120,-0.41120253442554594
121,0.28691409108534555
122,1.2484341319406858
123,0.2477866377317719
124,-0.07971789596968884
125,-0.6208659131290339
126,2.19850130006005
127,-0.6680165888471021
128,-0.19908039401413952
129,0.7838985806732032
130,-0.31013259027705076
131,0.1905080149670593
132,-0.04620486902024119
133,-0.2763003441819848
134,-0.5986052025659608
135,-0.15052171090664412
136,-0.8779996708741125
137,-0.7664595831662259
138,1.5253163566561199
139,0.014770118755354757
140,0.039415130786598064
141,-0.9048658466398515
142,0.0391608586227584
143,-0.800353946559873
144,2.436148206120448
145,-0.7335047172647948
146,-0.6993134273266709
147,-0.14280095269967566
148,1.6052596201184333
149,-0.30208740820274493
150,2.0233598425781483
151,0.25595688674517253
152,3.583068203062145
153,-0.46171937305931143
154,-0.4542772926111674
155,-0.09881484643578796
156,-0.3191633486685491
157,-0.22617678695204974
158,0.5080017444343036
159,0.4128758892817851
160,-0.25742696861836284
161,-0.4499957932001383
162,-0.5677334911627653
163,-0.4487770077403912
164,3.097289318474106
165,0.47839112878502604
166,-0.19135768230866965
167,-0.6735986638895815
168,-0.7598578176455841
169,-0.7236108158782207
170,-0.7353449494802804
171,-0.16341895358918088
172,-1.0560025407620879
173,-0.9801377723243133
174,-0.38200471225164856
175,-1.1049151747824106
176,-0.5664664211884353
177,-0.8427558314369025
178,-0.20137135854543867
179,-0.11527331389735282
180,-0.2801326521496013
181,1.1428917697134955
182,1.171385018399935
183,1.257594044233204
184,-0.7101608228206582
185,-0.3706833215524268
186,0.043134769270482466
187,1.8983101345669848
188,-0.6769274346549862
189,-0.6241618022661066
190,-0.9033538239127705
191,-0.012290077606136289
192,-0.7123020820935001
193,-0.7376850351731778
194,1.4283000560211219
195,2.365422614730485
196,-0.8820273701043653
197,0.032820363938844285
198,-0.564636223671912
199,-0.12958393654234532
200,0.45129985798216893
201,-0.18623737552495656
202,-0.7308603167658123
203,0.45401916881639226
204,-0.5621551146433003
205,-0.8540017133255667
206,-0.40358241678972945
207,0.8488169612342027
208,-0.4043492841162899
209,-0.08594852474069536
210,-0.6672114929923607
211,-0.009616948987991888
212,-0.8716627947435657
213,-0.937275500010529
214,2.304565986516628
215,1.11863237148323
216,-0.7313630361828048
217,-0.29966076151155985
218,-0.3937566641225956
219,-0.5618578971352426
220,0.9859417325137504
221,1.132918803667557
222,-0.48719165733786396
223,-0.634004514426041
224,-0.9065764871695193
225,-0.7994804354648235
226,-0.4159981758362711
227,-0.6294442375615186
228,0.13192971734455652
229,-0.5193487990027575
230,-0.7156514337429468
231,1.1252170212643566
232,3.3513165005771812
233,0.37487257448140393
234,0.17624102268997513
235,-0.5719040626901742
236,-0.8933465306928614
237,-0.12341952125009047
238,2.8201116397126484
239,0.30684020648615756
240,-0.5633626400490309
241,1.0178654571797296
242,-0.7588013129219392
243,-0.8468761546535676
244,-0.6930630918860523
245,-0.5581433810279128
246,-0.5765532121005661
247,-0.5718566419943402
248,0.17584955655900214
249,1.464893208906289
250,-0.8631289424530423
251,0.2002205819574855
252,-0.2735241005085705
253,0.6624702164460236
254,0.6361757767482261
255,-0.04472108229863028
256,-0.1641486169104316
257,-0.6977318591983431
258,-0.5650563565942467
259,-0.39678228919400815
260,0.17899532178374344
261,1.6628906650959132
262,1.1761797632884816
263,0.4550787578044087
264,1.1615041358342206
265,-0.7998977193591614
266,-0.5358095344392152
267,0.12760415256099822
268,-0.19004208646515827
269,-0.14486310589603224
270,-0.2998793484134196
271,-0.4298282752310385
272,0.33017646985295196
273,0.40469246435123096
274,-0.39085216889788504
275,-0.3551181807684385
276,-0.18700086832651686
277,-0.34573229695072866
278,0.12211169282831971
279,-1.0452584093925001
280,-0.044677152084699405
281,-0.08026202921637114
282,-0.06369713679316295
283,2.127293774982775
284,0.860125106407107
285,-0.2763029783095915
286,0.16312087072860063
287,-0.10673063579819393
288,0.07600698379848045
289,-0.5548135877310786
290,-0.5968587565926072
291,-0.5081850273773545
292,0.033861894137434685
293,0.27183701268438537
294,0.5413474633217289
295,0.9323380723197358
296,0.14154378655340596
297,-0.7428120903260621
298,-0.6970917922974715
299,-0.4832960322700847
300,-0.4748054519940642
301,1.723902607544234
302,-0.7162445064916164
303,0.3181816610033353
304,-0.5170627663903359
305,0.23768898287024845
306,-0.6561601109045145
307,4.295876928684601
308,-0.4837246428294548
309,-0.7438893528062217
310,-0.1756184533424178
311,-0.1710319438766623
312,0.9789505191785679
313,-0.14946004691750422
314,-0.5965280322499935
315,-0.45820934890930987
316,2.072027799366863
317,-0.15958297165326438
318,3.378458834092871
319,1.255349990399456
320,0.18506151267866336
321,0.6661107802950418
322,0.8636196038593944
323,-0.1865224491838407
324,0.5974742528569524
325,-0.5288318477079302
326,-0.0906165875625686
327,1.1080205944197408
328,1.1044701414884408
329,0.33949500798042453
330,0.09913883582694376
331,-0.6471967458620235
332,-0.7074236714313502
333,0.18812449788529725
334,-0.22314700397593465
335,-0.9156595605806891
336,-1.0430156751659128
337,5.641854622412026
338,0.519389061229275
339,-0.18940212464345346
340,-0.44774440442884494
341,-0.17454354058218535
342,-0.6416782501316386
343,-0.7276875854569754
344,-1.0411219964137033
345,-0.5646088789260518
346,-0.7074973916085605
347,-0.7042318639071433
348,-0.16074671791871048
349,-0.3247944341154698
350,20.58794064953051
351,17.877984367276348
352,0.3478035860801421
353,-0.8372123470745593
354,-0.43436808019714196
355,-0.40916030506770856
356,6.704195352089937
357,5.102262489734338
358,-0.6979649110471542
359,0.15413919257065675
360,0.9839392179614
361,-0.44915247272367204
362,-0.35996655534302835
363,-0.7294072505276954
364,-0.8343677050724211
365,-0.6755133025265493
366,0.0013410731598533857
367,-0.8770260308089344
368,-0.536899728663733
369,3.9846946709973947
370,2.7427211897853185
371,2.501117204937485
372,4.435151661709594
373,2.003498907972457
374,-0.4405901644785951
375,-0.7662843256665137
376,-0.6227559572617769
377,-0.4164754254691749
378,-0.9075209314239099
379,2.0159340252202576
380,10.051931690810303
381,-0.2166043714809254
382,-0.7468952879409281
383,-0.7528436680233158
384,0.6080423532273767
385,0.5324262894964301
386,5.137592186864803
387,2.034507886312579
388,-0.508842041701833
389,-0.7918295779730883
390,1.2284249591327128
391,-0.5153571010624608
392,3.5201679376548634
393,-1.0381930894682123
394,-0.29309706670202923
395,-0.05534962263355325
396,-0.3875267734086628
397,-0.5370406472560844
398,2.197892454535784
399,-0.3061062251398995
400,2.196945212515245
401,1.5537647753353219
402,-0.21683415986249968
403,4.618167428866356
404,-0.2338092891815807
405,0.17615086129016394
406,1.259998478029841
407,-0.09200875396740046
408,0.03460980642908912
409,-0.4291047993710569
410,-0.3146283685014948
411,-0.5703061323945523
412,-0.4923612901690131
413,0.3712765810961095
414,-0.6567358032595437
415,-0.43904838191882295
416,-0.5671878654009803
417,-0.7827160827705423
418,-0.3874198519584198
419,0.0707775892062947
420,2.100309537680608
421,-0.8369913979897518
422,-0.1344075293762782
423,-0.5194696678457363
424,0.21016126463653326
425,2.443923520320071
426,-0.36671184902891346
427,-0.5983823855674659
428,-0.5420744921420809
429,-0.28957272662408046
430,0.3310512060339277
431,1.1880972772493366
432,-0.5676716282530349
433,0.21041154249901314
434,5.730579628175069
435,-0.7289400598793409
436,5.3922614088113505
437,1.0268807048491642
438,5.9197564381476955
439,-0.1190442872174081
440,-0.7556970307825487
441,-0.3981760667195859
442,-0.8275046478754183
443,1.6942787490357842
444,-0.6308858783031601
445,-0.2614646325759323
446,0.87047621997996
447,-0.7435268704717926
448,-0.5954266724978193
449,-0.7535992217879934
450,-0.5644054861006509
451,-0.7260939769057744
452,-0.4078925638888225
453,-0.739907857983943
454,-0.08052823261115694
455,1.9363134937621131
456,-0.8111430727174768
457,2.9801146824579647
458,0.11092703377827118
459,4.844823182829826
460,-0.5916210614272336
461,5.620979969378423
462,1.2166393425837865
463,-0.042789040919001625
464,0.6845135967191576
465,8.428059635452186
466,-0.030971930785758082
467,-0.61114305047112
468,-0.646212143795766
469,-0.8718107905318887
470,1.0966462195017557
471,2.0898879903958676
472,-0.22044620787572686
473,-0.25688157559936026
474,0.58651202842946
475,-0.7989070774265759
476,1.7020246801554362
477,0.3326860692543323
478,0.3343761082113759
479,-0.7325763279074641
480,-0.16408871708087724
481,-0.3776202080810557
482,1.0003217248964322
483,-0.6566043242876136
484,0.42526191438396344
485,1.5931637950534827
486,1.6216936454830326
487,-0.5769281541962906
488,1.1669875864908683
489,-0.6253028366097301
490,-0.7352210824547684
491,-0.723734131178878
492,1.1544460355738082
493,0.0503605598352615
494,1.9261975534046745
495,-0.8945428491322635
496,-0.8213785809887257
497,0.4812447024322232
498,-0.1172897529542374
499,-0.9337451139896347
500,1.541619780446119
501,2.0470860348117195
502,0.09432541542948797
503,4.639549803179849
504,1.777762934861217
505,0.05057994383285245
506,-0.23597954342930869
507,0.8003166244472879
508,0.7028772857249674
509,0.0755663895070031
510,-0.0013145817503526737
511,2.289717873518309
512,0.789809208073825
513,-0.32942575783181477
514,1.6103982656780718
515,-0.4645295941047296
516,-0.7871350169866005
517,-0.08562880437608891
518,-0.7478690610358149
519,-0.7259458541783405
520,0.1757938142716686
521,1.891176193917693
522,-0.6967512329242456
523,-0.7609663568219488
524,3.048868126933832
525,1.1845222321686835
526,0.740580555586185
527,0.17864850855210837
528,-0.5892577967876949
529,-0.31660078402220243
530,0.12022920749148444
531,-0.6661350156155423
532,-1.0895109720210874
533,-0.5867982993324917
534,0.18710248184400066
535,-0.4225952126367558
536,-0.6378010874046206
537,-0.7146052673235439
538,-0.7393822812418998
539,2.793750821044462
540,1.0760796399691688
541,0.9371137847137476
542,-0.09290346822439277
543,0.9581768018829078
544,-1.032685325233869
545,-0.49404088232432075
546,-0.026553427383217504
547,0.2606877413816347
548,-0.8219634725731378
549,2.1552252000915133
550,-0.6877043221327317
551,0.22321704583287427
552,-0.282061477989891
553,-0.06364929513366586
554,0.15248715044567457
555,-0.5545894303289352
556,-0.8760581158655134
557,-1.2323678267146272
558,-0.6359099911595391
559,0.029495877287622707
560,-0.1043367269925518
561,0.22817368090524207
562,-0.010719938772833766
563,3.1096459445864957
564,1.4278779721014503
565,-0.4178806026028999
566,-0.29513884187316536
567,0.8918363975462319
568,-0.12779607315872285
569,-0.7129263256626582
570,0.488495459421107
571,-0.48539809727210315
572,-0.5678271913938299
573,-0.32163360566078464
574,1.0321080137823977
575,-0.5951676604177398
576,-0.02154437728229931
577,0.6333165362587992
578,1.354465800459576
579,3.053564378501032
580,-0.8611105710907934
581,-0.7969498949109812
582,0.3783698815951135
583,0.7646730441008911
584,0.20468524977589014
585,-0.6930742036230688
586,-0.5680420011867675
587,4.736902497465658
588,0.20247252872290894
589,0.830361566580999
590,-0.32390038088122813
591,-0.19538279043014653
592,2.0131063857884803
593,1.344474821766595
594,0.9383986873810305
595,-0.0977332319901701
596,-0.7487951637979575
597,1.5392451623224113
598,-0.284484649664194
599,0.45390825224283543
600,-0.539467993259493
601,-0.4061231435363595
602,0.7933706523817575
603,-0.5289764173432034
604,0.20705475067770643
605,-0.7379805808965907
606,-1.0642597450341569
607,0.08141307659362731
608,-0.6112472975540714
609,-0.8974120750826722
610,-0.5026847650619026
611,-0.2329502500323885
612,0.8580755153789422
613,-0.1683037224668485
614,-0.4365462721256389
615,0.43362093598753365
616,-0.4813805833222346
617,-0.9805799712130621
618,-0.3183456393158172
619,-0.07666416971654903
620,1.040238387054238
621,-0.1953097459679318
622,-0.8730707104163096
623,-0.6911751362149379
624,-0.3079351591966476
625,-0.6288553441179402
626,-0.03774536682386365
627,-0.4084907835018423
628,5.4996335119517
629,0.0963467312544017
630,-0.3588712374978438
631,0.3273897538735074
632,-0.8407409045131423
633,-0.8050624287384959
634,1.8781326901108628
635,-0.47761615133309254
636,-0.6546371036486556
637,1.3707858139186337
638,-0.7330047971763667
639,-0.39928715198547415
640,-0.561329453007056
641,-0.7245838916387215
642,0.3637234276026194
643,4.479997025895353
644,-0.8930829724253465
645,1.203536458294703
646,-0.864457829750431
647,0.030905804760894922
648,-0.8951898195119083
649,2.923333632134799
650,-0.7209337420992478
651,-0.17510301526389196
652,0.06384358954125594
653,-0.42484554392109797
654,4.498671910708448
655,-0.7258878353243514
656,13.938336201496238
657,-0.746882427052993
658,0.03379145542603169
659,0.013717286581072453
660,10.820733425466047
661,0.4317444369187102
662,0.1753813530865405
663,-0.6344029002177408
664,-0.6598933405410997
665,0.09466348028448984
666,-0.3489984595450668
667,-0.18776629252513313
668,-0.4912266651783828
669,0.10110918910502849
670,-0.41378481222465585
671,2.268386491152604
672,-0.7827076683753733
673,0.4562046537556332
674,-0.3727555187564407
675,-0.3988757511321719
676,-0.14173603466784804
677,0.2743389368622827
678,0.5457511121394197
679,-0.6587662501236139
680,-0.33674155959201696
681,0.08356955853872437
682,-0.1327498148506493
683,-0.09879260198658883
684,-0.09613710369922422
685,0.5601785041760929
686,-0.3983308581156712
687,0.04495355809011279
688,-0.7471866885575151
689,-0.6041898204798671
690,-1.10114800130528
691,-0.5773296562036616
692,0.883015690494606
693,-0.6575864448975256
694,-0.8748454068820223
695,0.034165320172376785
696,-0.31088766286197184
697,-0.45112859796347726
698,-0.6395152649879755
699,1.0215947229498685
700,-0.5822386018123619
701,-0.03875134052029717
702,-1.2859164812201518
703,-0.151973198681415
704,-0.8941274211982736
705,0.26237887588117276
706,-0.7316119853934311
707,-0.3193770650491554
708,-1.0831372177138834
709,-0.6252910820449523
710,0.2954920015943447
711,-0.8746570049559533
712,1.4952969882710525
713,-0.6977108284326833
714,-0.045507735789019
715,0.23278369007600397
716,1.1422383656600732
717,-0.554864671574226
718,-0.8738948732405496
719,-0.20659586399607627
720,-0.5677578430299344
721,-0.8782713173409946
722,-0.02924054259187936
723,-0.5005539404372273
724,-1.0662885853056612
725,0.7371626021175834
726,0.6674353041754071
727,0.5839976603148652
728,-0.06140665862390951
729,0.8472742127138173
730,-0.20654156574499508
731,-0.20799707295827136
732,0.03794758720645874
733,-0.3305411749611059
734,0.33767445839046584
735,-0.9890039375514453
736,1.2802200569650792
737,-0.8640790205339592
738,-0.08411720345815611
739,0.5163726128604945
740,-0.20030860369911047
741,-0.8634374079459218
742,-0.4854137573981534
743,0.39669725830815417
744,-0.8589932268086308
745,9.648127161926755
746,-0.09856139785101228
747,0.6096235327419688
748,-0.7355720990943087
749,-0.8309330069762106
750,-0.8244206345969469
751,0.43700983277929994
752,-0.3097716571424166
753,11.47583771320705
754,-0.4661173978060281
755,-0.11947795778457661
756,-0.24084136663566508
757,-0.7320330817232142
758,-0.9480597727548824
759,-0.7675178068197518
760,-0.29991713008960935
761,0.6977768816494602
762,-0.21032652544926408
763,0.18182853922534026
764,-0.656283326331825
765,-0.4419444551905581
766,-0.648043660959773
767,-0.08619097479280681
768,0.5867876903340893
769,-0.21842814720811282
770,0.1246919147848557
771,-0.08835459372466371
772,-0.4269319597967307
773,0.304842158732954
774,2.449294582168793
775,-0.4470892621308139
776,-0.26542709062212383
777,-0.011538481858809102
778,-0.7514808095073444
779,0.8959575930125632
780,-0.4927804320919864
781,0.21563580062252974
782,1.9087901793989812
783,0.8973182597424798
784,-0.4837713415076365
785,0.5369738662990685
786,-0.14594119759804802
787,-0.38831140540579456
788,0.28918817529218294
789,-0.05021128960676022
790,0.09409394877789691
791,-0.07233773293182627
792,-0.726076950560456
793,-0.4126915961045227
794,1.135283525277705
795,2.1037125517307285
796,-0.8432810264247309
797,-0.3121378870007847
798,0.6555519044383451
799,1.7743900338425294
800,0.6270504160174414
801,2.288335767214617
802,0.6176158389163268
803,-0.7423493403490035
804,-0.23378129014274843
805,-0.8812817657581614
806,0.46428084514204987
807,-0.29264326744979674
808,-0.889925861624599
809,-0.8969410659987245
810,5.027594304233913
811,-0.4648129406573909
812,-0.6114940740467427
813,-0.7321422546344454
814,-1.1942952789388444
815,1.836870406428867
816,2.977413824051825
817,0.6923024683603146
818,0.0044548833554275144
819,-0.5314232700787465
820,-0.19642658106646932
821,-0.02842181116916895
822,3.832567463086745
823,0.17111713228079045
824,1.2811893867224728
825,1.5199837995296026
826,4.687550723344288
827,-0.4801332559596904
828,-0.7523435095845108
829,-0.44959558384719595
830,0.19813695841151124
831,-0.7530661749273064
832,-0.43816904822668684
833,0.2808100617390942
834,-0.721701259315299
835,-0.5696775636917699
836,-0.8642383769164526
837,0.23094267320498266
838,9.047514564351792
839,3.213972122374361
840,0.4109437405820983
841,0.3044862349492
842,0.84868566748091
843,-1.0335981566305437
844,0.6124422791736427
845,-0.7570324595403505
846,0.20167045927831748
847,-0.9914289550319169
848,4.87588752961123
849,-1.1864426219460922
850,-0.31332457966717236
851,-0.6834345716436881
852,-0.8454115129415365
853,0.015258961971838228
854,-0.5454403253893455
855,-1.0444468852601463
856,-0.7132066577800614
857,-0.5237900712317625
858,0.9559394206045893
859,2.5383189736689604
860,-0.6280896887741567
861,2.0577211293430566
862,-0.5220377909447248
863,-0.5460217807293515
864,0.3498287589344471
865,-0.5449826865927583
866,-0.4268118608542192
867,3.103772378736926
868,-0.6766917077997026
869,0.5232680133919797
870,-0.5713794902845716
871,-0.07086423527647637
872,0.15224607090426887
873,-0.9033389560184677
874,-0.7257042337330668
875,-0.3369588443520753
876,0.17307224915698724
877,-0.4281131691053067
878,-0.6457101646818643
879,-0.46799721882184536
880,-0.6557955458855079
881,-0.2667282332244482
882,1.317304983155455
883,-0.15728172772688095
884,-0.6312294089642605
885,-0.516236673104974
886,1.160722327003435
887,-0.699439224593355
888,-0.28520840435573913
889,-0.37529615773411545
890,-0.5116317142759599
891,-0.037190095553209374
892,-0.5030260147706079
893,-0.4464620389019678
894,-0.4535626384962394
895,-0.5694083048708583
896,0.005208283313124391
897,2.2479716510073966
898,-0.05808339781074459
899,-0.3186266855896887
900,-0.6736807500459341
901,-0.4331465053215083
902,-0.4768243462438696
903,0.28408518732580795
904,-0.7430627488281445
905,-0.21458993294213152
906,-0.05754982215058132
907,-0.6563464627650607
908,0.2501502433752115
909,-0.5946346735893421
910,-0.48843689938797924
911,0.3031999647065354
912,-0.20631928352457254
913,0.05164683787723429
914,0.9074128021827863
915,-0.5227102907697464
916,0.30815143089338803
917,-0.2564000942722058
918,0.14406466580140698
919,-0.10221769001630729
920,-0.518244045402378
921,-0.537853596384217
922,0.25257203796008193
923,0.8340397644836403
924,-1.2052960730043878
925,-0.05420461336099542
926,3.4513025160025084
927,-0.41109227483270966
928,2.9343056178043034
929,0.5260948031992398
930,0.11000978228778664
931,0.30761124235460297
932,-0.047448243044667326
933,0.4842133557132912
934,0.8091657824323992
935,-0.27921104391314394
936,0.056270261266348834
937,0.19846939313256745
938,3.133209499998045
939,-0.1833787207120217
940,-0.446343419612911
941,-0.5117759107596133
942,-0.034496302189471265
943,0.842722714311433
944,-0.7956162289248762
945,6.972950252963362
946,-0.9844321406012636
947,2.323463924387578
948,0.2935446690205255
949,1.193476229052107
950,1.8270495574117223
951,1.4529663750865391
952,-0.4352955444716948
953,-0.7830895022441068
954,0.1512450586523699
955,-0.5643883428799521
956,-0.5796805814699152
957,1.0502848060897116
958,-0.6317633949232784
959,-0.587905948022023
960,-0.48784851934458445
961,1.5427847646806911
962,-0.8741769263383804
963,-0.15173398389842338
964,-0.08926432534276853
965,-0.05253119356441749
966,0.5019763843372259
967,-0.6291112055425817
968,0.43853839773661857
969,1.490610486020151
970,-0.310798016082926
971,-0.5991275489735983
972,-0.5602371223977702
973,0.6376123264390776
974,0.2287333687786281
975,-0.5745023635245461
976,1.762257146048061
977,-0.4064958564296669
978,-0.5899428482065491
979,-0.6956928005628019
980,-0.5988366084280063
981,0.8039699692361459
982,0.0810197729035994
983,2.615294015947128
984,0.7215965312120082
985,1.6549242975343812
986,3.020009214151711
987,0.08419949770303489
988,-1.2156435102776
989,-0.8543120289573242
990,-1.0317835001907174
991,-0.16405772516335337
992,-0.5970110239162383
993,0.24605336586755727
994,-0.47412674488241724
995,0.4466437976698233
996,-0.18343317740665632
997,0.6644836551990575
998,-0.31628042189526895
999,-0.5881224486638525
1000,-0.23435918665735167
1001,0.4200218679470782
1002,-0.09749569632267997
1003,10.806742019635331
1004,1.7344534606450295
1005,0.702388850745125
1006,-1.0302504933148438
1007,4.951778422147616
1008,-0.6400284855974744
1009,2.6230289854418274
1010,6.48686942187798
1011,-0.444129223955169
1012,-0.529030047545002
1013,-0.20106189593497414
1014,-0.9082929675652138
1015,-0.5937571229772626
1016,-0.8636329739245147
1017,-0.0933841890924219
1018,1.2043430808628126
1019,-0.6350856588879861
1020,-0.5025951716120454
1021,5.262238065843377
1022,-0.5548750961310367
1023,0.8601446759558029
1024,1.2842901688513164
1025,0.0992807558067656
1026,-0.28523256219734994
1027,1.8384520541948912
1028,0.5058651823556242
1029,0.4140704417726646
1030,-0.6298983780768943
1031,-0.6077900869980848
1032,-0.48629375913957196
1033,-0.3089717574804557
1034,-0.15936724489106688
1035,-0.03962511086818123
1036,-0.5706289012983798
1037,-0.3653355547920013
1038,-0.21296609329116073
1039,-0.6126032582968858
1040,-0.7591057537588266
1041,2.0445645578405323
1042,2.3219074049843424
1043,-0.8261188948871615
1044,0.35496492773190025
1045,-0.531550456965508
1046,-0.8238750336549087
1047,1.2868812447109719
1048,-0.44204563551576825
1049,-0.607310261990554
1050,-0.6969134465110773
1051,-0.7845682029791413
1052,0.6758358459979172
1053,-0.10118536313830731
1054,0.41339271764719515
1055,-0.7391537844668186
1056,-0.2750160472856777
1057,0.10603188218109327
1058,0.22469300065898287
1059,-0.5261083156694402
1060,-0.4643581460914925
1061,-0.7808722440708834
1062,-0.4488922474205563
1063,5.3432003693471275
1064,1.0532652594654381
1065,-0.600779154400769
1066,0.4123486926612538
1067,0.6879477949033153
1068,-0.6002867450016729
1069,-0.7522778330755451
1070,-0.1593470150923967
1071,-0.6928251013257609
1072,-0.9800561957460642
1073,-1.0253808418779395
1074,-0.4924650033019198
1075,-0.7950146132627164
1076,-0.31797788537952554
1077,-0.8465541481190787
1078,0.9027069858767665
1079,-0.21513073881802913
1080,-0.0770321325394366
1081,-0.9037546627840212
1082,-0.3727725733881044
1083,-0.3769361385337668
1084,-0.001385977957284566
1085,-0.870120958662281
1086,-0.2442208207853319
1087,-1.0714573262770704
1088,0.9606104545080341
1089,-0.2295499992918553
1090,0.256004633332483
1091,-0.5655525924542258
1092,0.5015013636376116
1093,0.3699873353969663
1094,-0.6448694055822131
1095,0.4936727498856809
1096,0.6102911836651269
1097,0.44553896268176557
1098,5.128557967277535
1099,-0.5952566429911357
1100,-0.2734666043634602
1101,0.1845331972052778
1102,0.285818294386744
1103,0.44157921872873274
1104,-0.5639866196752897
1105,0.5842993928102405
1106,-0.8477930255044496
1107,-0.3201167986021954
1108,0.35878111140716845
1109,0.12812679066184696
1110,-0.3007928169950637
1111,0.6302128713279691
1112,-0.4008863237904776
1113,-0.002165511080787416
1114,-0.5729820022591837
1115,0.14388539337970258
1116,2.2151803605010127
1117,0.45099027625543237
1118,0.43427319821457666
1119,0.32499085691619584
1120,0.3668373953334386
1121,-0.5519345901781748
1122,-0.48417357699787045
1123,-0.5405332417157367
1124,-0.5960941838392206
1125,5.281075988651427
1126,0.2344793852752711
1127,-0.571995204919647
1128,0.06734781835635359
1129,-0.2858659593149582
1130,-1.0083874619908395
1131,3.7782237593787813
1132,0.03683821753649995
1133,-0.8659187776111082
1134,-0.8835259693053461
1135,-1.0188859946522673
1136,-0.6548639241943817
1137,0.525350099162098
1138,-0.4235510870944801
1139,-0.8651191917086065
1140,-0.725582845979759
1141,0.46613631362389135
1142,1.324320763258196
1143,-0.29981283327960045
1144,-0.4359778672229367
1145,0.6139147846245696
1146,-0.4005362547614141
1147,-0.6050733859154316
1148,2.4153678034420016
1149,0.008463674059734626
1150,-0.48118874403714745
1151,1.8029725533988012
1152,-0.5969898551940623
1153,1.5029184235136916
1154,-0.7479128207408512
1155,-0.24590533592785616
1156,-0.2905464963221922
1157,1.4999541739029774
1158,-0.8997367362432501
1159,-0.8911861963820853
1160,0.09241654887009489
1161,1.492822360513438
1162,2.8293800869741736
1163,0.08962918114896884
1164,0.1701747680701854
1165,-0.046164154765828726
1166,-0.8256901748315395
1167,0.6042204164521839
1168,-0.6556327711492729
1169,-0.3539054506133622
1170,0.6865571268626824
1171,1.3399381910170123
1172,-0.2535353875161772
1173,-0.3191940669758492
1174,1.3257860157829173
1175,-0.6185927926654489
1176,-0.6841216152078724
1177,-0.5803800474418559
1178,-0.6213342457599459
1179,1.2378160560271614
1180,0.07419432074424376
1181,1.0045106618443203
1182,0.08445165071960976
1183,3.9148257846608225
1184,0.07954503085272188
1185,2.2874495222836932
1186,-1.1976309164344148
1187,-0.8511775907019403
1188,0.4640048015108321
1189,-0.4556050042805603
1190,-0.13724629016797765
1191,-0.6798350083441501
1192,-0.18046698329573704
1193,-0.4486422632783036
1194,-0.356502208310911
1195,-0.6251951077975746
1196,-0.4774900492836933
1197,-0.6690553470284886
1198,0.5633033524711357
1199,-0.8778299246643488
1200,0.14807644356293537
1201,-0.25811553838016005
